"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT Sequest HT"	"Number of Peptides by Search Engine Sequest HT"	"Number of Protein Groups"
"False"	"High"	"IsMasterProtein"	"P53036"	"SIT4-associating protein SAP4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SAP4 PE=1 SV=1"	"0.000"	"11.490"	"5"	"3"	"6"	"3"	"818"	"94.7"	"4.79"	"8.30"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"Q07549"	"Protein SNA4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNA4 PE=1 SV=1"	"0.000"	"11.424"	"17"	"1"	"4"	"1"	"140"	"15.7"	"6.48"	"8.42"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q02457"	"Protein TBF1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TBF1 PE=1 SV=2"	"0.000"	"11.424"	"8"	"2"	"2"	"2"	"562"	"62.8"	"6.62"	"6.78"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q05027"	"Transcription initiation factor TFIID subunit 9 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TAF9 PE=1 SV=1"	"0.000"	"11.419"	"22"	"2"	"6"	"2"	"157"	"17.3"	"6.32"	"19.85"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P53188"	"rRNA-processing protein CGR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CGR1 PE=1 SV=1"	"0.000"	"11.409"	"16"	"2"	"10"	"2"	"120"	"14.4"	"10.45"	"17.30"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P40451"	"Altered inheritance of mitochondria protein 20 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AIM20 PE=1 SV=1"	"0.000"	"11.405"	"10"	"2"	"6"	"2"	"204"	"22.8"	"7.28"	"17.19"	"2"	"1"
"False"	"High"	"None"	"P38816"	"Thioredoxin reductase 2, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TRR2 PE=1 SV=1"	"0.000"	"11.399"	"6"	"1"	"4"	"1"	"342"	"37.1"	"6.87"	"12.92"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P33200"	"Transcription factor PDR3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PDR3 PE=1 SV=2"	"0.000"	"11.388"	"3"	"3"	"5"	"3"	"976"	"112.5"	"6.58"	"2.42"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"Q03219"	"Uncharacterized protein YMR178W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YMR178W PE=1 SV=1"	"0.000"	"11.382"	"14"	"3"	"8"	"3"	"274"	"31.1"	"6.05"	"19.33"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"Q03212"	"Protein EAR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EAR1 PE=1 SV=1"	"0.000"	"11.366"	"3"	"1"	"2"	"1"	"550"	"62.5"	"4.81"	"11.48"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P47088"	"GPI mannosyltransferase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GPI14 PE=1 SV=2"	"0.000"	"11.363"	"3"	"1"	"6"	"1"	"403"	"47.1"	"9.10"	"23.55"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"O13563"	"26S proteasome regulatory subunit RPN13 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPN13 PE=1 SV=1"	"0.000"	"11.360"	"21"	"2"	"8"	"2"	"156"	"17.9"	"4.53"	"31.85"	"2"	"1"
"False"	"High"	"None"	"P38900"	"Putative uncharacterized protein YHR219W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YHR219W PE=4 SV=1"	"0.000"	"11.332"	"4"	"2"	"12"	"0"	"624"	"70.1"	"6.37"	"33.12"	"2"	"2"
"False"	"High"	"IsMasterProtein"	"P32862"	"Glucose transport transcription regulator RGT1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RGT1 PE=1 SV=1"	"0.000"	"11.312"	"2"	"2"	"7"	"2"	"1170"	"128.2"	"7.90"	"8.67"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q07454"	"UPF0592 protein YDL073W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YDL073W PE=1 SV=1"	"0.000"	"11.269"	"2"	"2"	"4"	"2"	"984"	"113.8"	"7.94"	"6.36"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P40073"	"High osmolarity signaling protein SHO1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SHO1 PE=1 SV=1"	"0.000"	"11.263"	"4"	"1"	"10"	"1"	"367"	"41.1"	"5.69"	"46.29"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P14747"	"Serine/threonine-protein phosphatase 2B catalytic subunit A2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CMP2 PE=1 SV=2"	"0.000"	"11.255"	"2"	"2"	"3"	"2"	"604"	"68.5"	"6.35"	"8.43"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q03649"	"Putative esterase YMR210W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YMR210W PE=1 SV=1"	"0.000"	"11.248"	"7"	"2"	"3"	"2"	"449"	"51.4"	"8.40"	"10.60"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P36124"	"SET domain-containing protein 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SET3 PE=1 SV=1"	"0.000"	"11.243"	"4"	"2"	"4"	"2"	"751"	"85.4"	"8.73"	"12.44"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q12393"	"Genetic interactor of prohibitin 5, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GEP5 PE=1 SV=1"	"0.000"	"11.241"	"11"	"2"	"3"	"2"	"293"	"33.8"	"9.47"	"7.42"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q03790"	"Nucleoporin NUP53 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NUP53 PE=1 SV=1"	"0.000"	"11.239"	"10"	"2"	"3"	"2"	"475"	"52.6"	"9.52"	"7.73"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q04533"	"Putative cystathionine gamma-synthase YML082W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YML082W PE=1 SV=1"	"0.000"	"11.233"	"6"	"2"	"5"	"2"	"649"	"74.3"	"5.35"	"14.23"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P53037"	"Phosphatidylserine decarboxylase proenzyme 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PSD2 PE=1 SV=1"	"0.000"	"11.221"	"5"	"3"	"5"	"3"	"1138"	"130.0"	"7.87"	"15.74"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P36036"	"RNA annealing protein YRA2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YRA2 PE=1 SV=1"	"0.000"	"11.207"	"14"	"2"	"5"	"2"	"203"	"23.8"	"9.39"	"16.23"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q12142"	"Autophagy-related protein 9 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATG9 PE=1 SV=1"	"0.000"	"11.207"	"2"	"2"	"4"	"2"	"997"	"115.3"	"5.97"	"10.86"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P39535"	"Low-affinity phosphate transporter PHO90 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PHO90 PE=1 SV=1"	"0.000"	"11.203"	"2"	"2"	"11"	"2"	"881"	"97.6"	"7.09"	"21.06"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P38798"	"Nonsense-mediated mRNA decay protein 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NMD2 PE=1 SV=2"	"0.000"	"11.194"	"2"	"2"	"4"	"2"	"1089"	"126.7"	"5.12"	"14.96"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P25502"	"Proline utilization trans-activator OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PUT3 PE=1 SV=1"	"0.000"	"11.166"	"2"	"2"	"6"	"2"	"979"	"111.3"	"5.43"	"12.14"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P27515"	"Uridine kinase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=URK1 PE=1 SV=1"	"0.000"	"11.159"	"5"	"2"	"5"	"2"	"501"	"56.3"	"7.71"	"13.20"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P32801"	"Serine/threonine-protein kinase ELM1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ELM1 PE=1 SV=2"	"0.000"	"11.159"	"5"	"2"	"5"	"2"	"640"	"72.1"	"8.09"	"10.44"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P53720"	"tRNA-dihydrouridine(20) synthase [NAD(P)+] OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SMM1 PE=1 SV=1"	"0.000"	"11.158"	"10"	"3"	"6"	"3"	"384"	"42.8"	"8.82"	"12.62"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"Q00776"	"AP-1 complex subunit mu-1-I OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=APM1 PE=1 SV=2"	"0.000"	"11.152"	"5"	"1"	"4"	"1"	"475"	"53.8"	"8.60"	"16.41"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P38790"	"Hydroxyacyl-thioester dehydratase type 2, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HTD2 PE=1 SV=1"	"0.000"	"11.136"	"12"	"2"	"4"	"2"	"280"	"33.0"	"8.73"	"14.51"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q02197"	"N-alpha-acetyltransferase 35, NatC auxiliary subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MAK10 PE=1 SV=1"	"0.000"	"11.129"	"3"	"2"	"4"	"2"	"733"	"84.2"	"5.87"	"6.43"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P50275"	"Anaphase spindle elongation protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ASE1 PE=1 SV=1"	"0.000"	"11.124"	"4"	"2"	"4"	"2"	"885"	"101.6"	"9.07"	"5.87"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P47065"	"Protein PET130 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PET130 PE=1 SV=1"	"0.000"	"11.089"	"4"	"1"	"3"	"1"	"347"	"39.8"	"9.74"	"8.90"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P12611"	"Growth regulation protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=WHI2 PE=1 SV=2"	"0.000"	"11.086"	"5"	"2"	"5"	"2"	"486"	"55.3"	"6.07"	"21.08"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P40091"	"Protein PEA2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PEA2 PE=1 SV=1"	"0.000"	"11.059"	"6"	"2"	"6"	"2"	"420"	"48.1"	"5.59"	"18.85"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P32493"	"ATPase expression protein 1, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AEP1 PE=1 SV=2"	"0.000"	"11.034"	"6"	"2"	"3"	"2"	"518"	"59.7"	"9.29"	"8.27"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q6WNK7"	"Transcription and mRNA export factor SUS1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SUS1 PE=1 SV=1"	"0.000"	"11.010"	"16"	"2"	"6"	"2"	"96"	"11.1"	"4.56"	"20.31"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P39518"	"Long-chain-fatty-acid--CoA ligase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FAA2 PE=1 SV=1"	"0.000"	"11.007"	"3"	"2"	"4"	"2"	"744"	"83.4"	"7.74"	"8.79"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P28707"	"Co-chaperone protein SBA1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SBA1 PE=1 SV=3"	"0.000"	"10.989"	"9"	"2"	"13"	"2"	"216"	"24.1"	"4.59"	"44.27"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P40019"	"Histone H2A.Z-specific chaperone CHZ1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CHZ1 PE=1 SV=2"	"0.000"	"10.981"	"8"	"1"	"6"	"1"	"153"	"17.5"	"4.56"	"18.63"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P12904"	"5'-AMP-activated protein kinase subunit gamma OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNF4 PE=1 SV=1"	"0.000"	"10.965"	"9"	"2"	"4"	"2"	"322"	"36.4"	"5.78"	"11.06"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P27616"	"Phosphoribosylaminoimidazole-succinocarboxamide synthase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ADE1 PE=1 SV=2"	"0.000"	"10.959"	"12"	"2"	"8"	"2"	"306"	"34.6"	"5.95"	"25.19"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P18496"	"Mitochondrial ATPase complex subunit ATP10 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ATP10 PE=1 SV=2"	"0.000"	"10.958"	"8"	"2"	"10"	"2"	"279"	"32.1"	"9.54"	"28.95"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q12373"	"HAT1-interacting factor 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HIF1 PE=1 SV=1"	"0.000"	"10.956"	"12"	"3"	"5"	"3"	"385"	"43.4"	"4.75"	"12.60"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P49957"	"tRNA (carboxymethyluridine(34)-5-O)-methyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TRM9 PE=1 SV=1"	"0.000"	"10.931"	"9"	"2"	"4"	"2"	"279"	"32.4"	"8.35"	"7.56"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P14063"	"54S ribosomal protein L31, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MRPL31 PE=1 SV=1"	"0.000"	"10.926"	"15"	"2"	"8"	"2"	"131"	"15.5"	"10.68"	"14.76"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P51402"	"60S ribosomal protein L37-B OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL37B PE=1 SV=2"	"0.000"	"10.922"	"25"	"2"	"8"	"1"	"88"	"9.9"	"11.80"	"16.73"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q07688"	"Phosphorelay intermediate protein YPD1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YPD1 PE=1 SV=1"	"0.000"	"10.887"	"8"	"1"	"2"	"1"	"167"	"19.2"	"4.73"	"5.58"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q03290"	"RNA polymerase II transcription factor B subunit 3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TFB3 PE=1 SV=1"	"0.000"	"10.874"	"7"	"2"	"8"	"2"	"321"	"38.1"	"6.10"	"25.31"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P27680"	"Ubiquinone biosynthesis O-methyltransferase, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=COQ3 PE=1 SV=2"	"0.000"	"10.863"	"5"	"1"	"4"	"1"	"312"	"36.3"	"6.98"	"16.82"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P26725"	"Probable mannosyltransferase YUR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YUR1 PE=1 SV=1"	"0.000"	"10.859"	"6"	"2"	"3"	"2"	"428"	"50.8"	"5.29"	"7.49"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q99247"	"Uncharacterized WD repeat-containing protein YOL087C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YOL087C PE=1 SV=1"	"0.000"	"10.845"	"2"	"2"	"4"	"2"	"1116"	"125.3"	"6.68"	"13.90"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q04748"	"Protein SOV1, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SOV1 PE=1 SV=1"	"0.000"	"10.832"	"4"	"2"	"5"	"2"	"898"	"104.7"	"8.56"	"14.22"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P53176"	"Multicopy suppressor of SEC21 protein 27 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MST27 PE=1 SV=1"	"0.000"	"10.827"	"16"	"2"	"9"	"2"	"234"	"27.2"	"7.94"	"29.23"	"2"	"1"
"False"	"High"	"IsMasterProteinCandidate"	"P39552"	"Multicopy suppressor of SEC21 protein 28 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MST28 PE=1 SV=1"	"0.000"	"10.827"	"16"	"2"	"9"	"2"	"234"	"27.1"	"7.43"	"29.23"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P51534"	"SWI5-dependent HO expression protein 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SHE4 PE=1 SV=2"	"0.000"	"10.813"	"6"	"3"	"7"	"3"	"789"	"89.5"	"5.59"	"2.67"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"Q12099"	"ATP-dependent RNA helicase FAL1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FAL1 PE=1 SV=1"	"0.000"	"10.811"	"5"	"1"	"2"	"1"	"399"	"45.2"	"9.00"	"11.03"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q04767"	"Golgi apparatus membrane protein TVP18 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TVP18 PE=1 SV=1"	"0.000"	"10.791"	"15"	"1"	"4"	"1"	"167"	"18.7"	"6.76"	"19.26"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P14743"	"Glycylpeptide N-tetradecanoyltransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NMT1 PE=1 SV=1"	"0.000"	"10.759"	"7"	"2"	"6"	"2"	"455"	"52.8"	"7.42"	"15.31"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P39548"	"DUP240 protein YAR028W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YAR028W PE=1 SV=1"	"0.000"	"10.755"	"11"	"1"	"4"	"1"	"234"	"26.4"	"5.25"	"22.83"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q06815"	"Mannose 6-phosphate receptor-like protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MRL1 PE=1 SV=1"	"0.000"	"10.742"	"14"	"3"	"5"	"3"	"381"	"42.7"	"8.62"	"11.05"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"P38152"	"Tricarboxylate transport protein OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CTP1 PE=2 SV=3"	"0.000"	"10.735"	"8"	"2"	"3"	"2"	"299"	"32.2"	"9.57"	"9.56"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P33734"	"Imidazole glycerol phosphate synthase hisHF OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HIS7 PE=1 SV=2"	"0.000"	"10.733"	"5"	"2"	"3"	"2"	"552"	"61.0"	"5.49"	"10.41"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P32367"	"Transcription factor tau 95 kDa subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TFC1 PE=1 SV=1"	"0.000"	"10.726"	"2"	"2"	"6"	"2"	"649"	"73.5"	"5.39"	"19.91"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P39732"	"GLC7-interacting protein 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GIP4 PE=1 SV=2"	"0.000"	"10.718"	"3"	"2"	"6"	"2"	"760"	"86.6"	"9.70"	"11.44"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"Q12272"	"tRNA 2'-phosphotransferase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TPT1 PE=1 SV=1"	"0.000"	"10.679"	"8"	"1"	"2"	"1"	"230"	"26.2"	"9.23"	"9.00"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P38750"	"Uncharacterized transporter YHL008C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YHL008C PE=1 SV=1"	"0.000"	"10.667"	"4"	"2"	"4"	"2"	"627"	"69.9"	"7.72"	"10.67"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P43558"	"Ubiquitin thioesterase OTU1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=OTU1 PE=1 SV=1"	"0.000"	"10.658"	"5"	"1"	"4"	"1"	"301"	"33.5"	"5.31"	"18.65"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P48569"	"Uncharacterized protein YDL183C OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YDL183C PE=4 SV=1"	"0.000"	"10.641"	"8"	"1"	"1"	"1"	"320"	"37.0"	"9.63"	"5.99"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P21374"	"Pre-mRNA-splicing factor ISY1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=ISY1 PE=1 SV=2"	"0.000"	"10.631"	"14"	"2"	"4"	"2"	"235"	"28.0"	"9.35"	"6.28"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P38717"	"Membrane-anchored lipid-binding protein SIP3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SIP3 PE=1 SV=1"	"0.000"	"10.623"	"2"	"2"	"4"	"2"	"1229"	"142.7"	"8.62"	"10.72"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P40962"	"Zinc finger protein RTS2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RTS2 PE=1 SV=1"	"0.000"	"10.622"	"12"	"2"	"4"	"2"	"232"	"27.0"	"9.73"	"8.83"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P32831"	"Negative growth regulatory protein NGR1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NGR1 PE=1 SV=2"	"0.000"	"10.615"	"7"	"2"	"6"	"2"	"672"	"75.0"	"8.13"	"15.79"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P39955"	"Protein SAP1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SAP1 PE=1 SV=1"	"0.000"	"10.601"	"2"	"1"	"5"	"1"	"897"	"100.3"	"8.97"	"9.93"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P40509"	"Coatomer subunit epsilon OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEC28 PE=1 SV=2"	"0.000"	"10.561"	"4"	"1"	"4"	"1"	"296"	"33.8"	"4.55"	"10.74"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P22148"	"Protein MSN1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=MSN1 PE=1 SV=2"	"0.000"	"10.528"	"8"	"3"	"6"	"3"	"382"	"43.0"	"6.70"	"14.59"	"3"	"1"
"False"	"High"	"IsMasterProtein"	"Q03768"	"Protein GIR2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GIR2 PE=1 SV=1"	"0.000"	"10.514"	"8"	"2"	"7"	"2"	"265"	"31.0"	"4.58"	"13.74"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P38163"	"Lethal(2) giant larvae protein homolog SRO77 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SRO77 PE=1 SV=2"	"0.000"	"10.514"	"1"	"1"	"2"	"1"	"1010"	"111.6"	"8.65"	"9.84"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P52911"	"Glucan 1,3-beta-glucosidase 2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=EXG2 PE=1 SV=1"	"0.000"	"10.481"	"2"	"1"	"2"	"1"	"562"	"63.5"	"5.38"	"7.97"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P31378"	"Endonuclease III homolog 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=NTG1 PE=1 SV=1"	"0.000"	"10.478"	"3"	"1"	"2"	"1"	"399"	"45.5"	"8.00"	"8.68"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"P32771"	"S-(hydroxymethyl)glutathione dehydrogenase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SFA1 PE=1 SV=1"	"0.000"	"10.439"	"8"	"2"	"4"	"2"	"386"	"41.0"	"6.77"	"12.36"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P38768"	"Protein interacting with Hsp90 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PIH1 PE=1 SV=1"	"0.000"	"10.430"	"13"	"2"	"4"	"2"	"344"	"39.5"	"5.92"	"12.24"	"2"	"1"
"False"	"High"	"IsMasterProtein"	"P21657"	"Transcriptional activator protein DAL81 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=DAL81 PE=1 SV=3"	"0.000"	"10.409"	"1"	"1"	"8"	"1"	"970"	"109.1"	"8.03"	"19.71"	"1"	"1"
"False"	"High"	"IsMasterProtein"	"Q06835"	"Pre-mRNA-splicing factor RDS3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RDS3 PE=1 SV=1"	"0.000"	"10.404"	"20"	"2"	"6"	"2"	"107"	"12.3"	"8.75"	"9.39"	"2"	"1"
